GEOID,TRACTCE,NAME,total_population,pct_white,pct_black,pct_asian,pct_indian,pct_hawaiian,pct_two_or_more_races,pct_hispanic,pct_female,pct_young_adults_20_34,pct_zero_car_ownership,unemployment_rate,pct_bachelors_plus,pct_drive_alone,pct_bike_to_work,pct_walk_to_work,housing_density,per_capita_income,land_area_sq_meters,population_density_sq_meter,housing_density_sq_meter
17031804308,804308,8043.08,4846,57.78,7.35,11.84,0.21,0.0,15.23,24.33,58.52,15.25,5.33,2.92,41.65,71.5,0.0,0.0,2016,43349.0,2279542,0.002126,0.000884
17031820605,820605,8206.05,5312,27.03,49.17,12.97,0.0,0.0,10.24,12.65,42.66,31.1,12.16,4.28,24.49,73.12,0.0,3.81,2245,29961.0,1603568,0.003313,0.0014
17031836300,836300,8363,1581,24.1,58.32,6.96,0.0,0.0,9.42,3.73,54.59,40.61,29.02,12.07,74.09,47.79,0.74,8.58,768,40756.0,137523,0.011496,0.005585
17031834500,834500,8345,1606,3.11,96.89,0.0,0.0,0.0,0.0,0.0,54.79,23.04,31.41,19.89,14.21,48.95,0.98,3.93,674,21690.0,464133,0.00346,0.001452
17031836000,836000,8360,2745,4.12,87.61,0.95,0.0,0.0,6.74,2.81,64.44,17.09,23.81,12.15,52.47,59.06,1.18,2.45,1261,43688.0,505740,0.005428,0.002493
17031836200,836200,8362,1919,55.65,8.08,23.29,0.1,0.36,8.96,11.88,47.0,32.57,26.89,10.13,90.2,15.38,2.69,59.23,159,19864.0,813762,0.002358,0.000195
17031834400,834400,8344,4125,11.22,80.68,1.26,0.0,0.0,1.53,1.41,49.33,23.88,34.35,13.87,50.23,40.2,0.0,5.91,2177,34739.0,586494,0.007033,0.003712
17031834300,834300,8343,6264,0.03,93.6,0.0,0.0,0.0,1.98,0.8,57.28,11.32,25.05,12.52,42.68,54.11,0.0,4.99,3064,33470.0,1911637,0.003277,0.001603
17031070101,070101,701.01,4179,83.37,2.03,5.79,0.0,0.0,5.14,10.77,50.49,38.5,48.46,2.31,87.39,25.39,4.6,3.08,2861,103819.0,532229,0.007852,0.005376
17031110501,110501,1105.01,5077,59.03,5.79,13.14,0.18,0.51,15.88,34.15,48.69,20.7,4.54,2.98,53.57,49.95,0.0,1.5,2072,45047.0,791607,0.006414,0.002617
17031030104,030104,301.04,3401,58.81,10.73,16.61,0.21,0.0,6.29,15.11,58.39,27.87,41.71,17.71,73.56,23.1,0.66,19.25,1207,23092.0,110578,0.030757,0.010915
17031081401,081401,814.01,2386,62.11,3.39,25.9,0.0,0.0,7.46,7.8,50.21,36.09,54.71,1.57,91.68,15.79,0.77,33.82,1797,90507.0,281790,0.008467,0.006377
17031430102,430102,4301.02,3208,3.96,91.21,0.44,0.0,0.0,4.4,1.28,49.81,28.52,39.72,11.59,29.49,53.02,0.1,2.91,2558,38331.0,454086,0.007065,0.005633
17031770902,770902,7709.02,3863,79.11,4.35,2.41,0.0,0.0,5.93,12.56,52.52,19.31,5.56,8.24,39.07,81.72,0.0,2.41,1617,35251.0,1162648,0.003323,0.001391
17031824121,824121,8241.21,3196,86.3,1.16,0.0,0.0,2.82,7.88,14.24,55.32,19.43,4.35,6.18,46.92,76.94,0.65,0.0,1373,40750.0,1739354,0.001837,0.000789
17031430101,430101,4301.01,3825,0.37,98.88,0.76,0.0,0.0,0.0,1.73,55.87,24.89,32.22,20.33,29.21,57.3,0.0,0.0,2094,29793.0,327083,0.011694,0.006402
17031804109,804109,8041.09,3234,78.66,1.79,6.4,0.0,0.0,10.95,5.6,46.75,15.34,6.22,1.25,68.0,76.39,0.0,0.0,1203,65642.0,2367605,0.001366,0.000508
17031804611,804611,8046.11,4405,72.26,4.31,18.39,0.0,0.0,3.59,6.95,49.26,18.3,2.69,2.33,62.44,82.2,0.0,0.22,2008,45409.0,2557338,0.001722,0.000785
17031824004,824004,8240.04,4846,83.45,2.19,5.08,1.22,0.0,8.07,10.05,50.58,14.01,14.0,2.47,54.47,77.34,0.0,5.75,2202,53665.0,22700557,0.000213,9.7e-05
17031824006,824006,8240.06,5866,85.51,2.92,1.59,0.0,0.0,9.82,9.32,51.3,10.67,0.87,3.26,65.48,69.2,0.0,1.99,1995,63003.0,15244810,0.000385,0.000131
17031252101,252101,2521.01,1624,0.25,93.97,0.0,0.0,0.0,5.79,3.08,45.38,16.93,28.57,13.03,25.52,55.39,1.61,3.06,802,25387.0,827450,0.001963,0.000969
17031010501,010501,105.01,3519,65.3,18.24,7.42,0.37,0.0,3.69,9.41,52.2,42.85,53.3,7.41,72.6,31.65,3.18,4.79,2705,43440.0,202133,0.017409,0.013382
17031020701,020701,207.01,1669,54.4,7.25,18.51,0.72,0.0,11.38,15.04,55.54,12.52,4.14,6.56,67.28,65.29,0.0,2.6,835,53334.0,591396,0.002822,0.001412
17031010201,010201,102.01,7588,24.82,31.35,5.22,0.7,0.0,21.28,34.55,45.97,24.16,31.01,7.91,36.48,49.31,1.66,5.68,3276,31978.0,504464,0.015042,0.006494
17031760801,760801,7608.01,4931,55.49,4.5,30.18,0.0,0.0,5.01,6.37,48.21,28.61,9.39,2.58,59.98,59.71,0.0,2.93,2429,43460.0,1300063,0.003793,0.001868
17031839000,839000,8390,10337,61.51,11.12,20.09,0.0,0.0,4.44,13.81,50.95,55.59,54.36,17.98,85.8,29.31,0.0,15.49,7102,80937.0,485902,0.021274,0.014616
17031440201,440201,4402.01,5748,0.0,98.36,0.37,0.0,0.0,1.27,0.0,57.95,24.3,37.47,16.79,32.06,21.25,0.0,0.0,2873,23587.0,531454,0.010816,0.005406
17031540101,540101,5401.01,4019,1.27,93.98,0.0,0.77,0.0,2.86,3.41,66.43,28.71,35.82,34.28,12.29,72.26,0.0,2.8,1743,12427.0,3357305,0.001197,0.000519
17031802004,802004,8020.04,6053,45.91,1.85,40.74,0.0,0.0,6.87,11.85,55.43,12.67,0.56,8.07,44.01,71.05,0.0,1.94,2387,32619.0,1072961,0.005641,0.002225
17031802003,802003,8020.03,2387,64.06,4.36,17.43,0.0,0.0,9.3,13.36,54.84,10.56,1.82,4.75,65.11,65.49,0.0,0.0,852,65201.0,1712240,0.001394,0.000498
17031803013,803013,8030.13,5556,85.15,2.54,5.27,0.0,0.0,6.53,8.5,51.42,14.07,5.89,1.33,58.04,60.91,0.0,0.74,2463,51380.0,1991944,0.002789,0.001236
17031802608,802608,8026.08,5847,86.42,3.49,3.75,0.0,0.0,2.19,6.02,50.81,10.19,3.11,2.88,60.39,57.3,0.6,2.12,2955,57970.0,4380134,0.001335,0.000675
17031803015,803015,8030.15,4376,77.97,0.27,5.94,0.16,0.0,12.36,12.93,50.8,13.39,11.27,3.02,55.11,66.64,0.0,0.0,2061,59791.0,3306156,0.001324,0.000623
17031803014,803014,8030.14,3467,70.46,1.79,7.1,0.0,0.0,14.85,25.87,54.2,24.6,3.34,2.37,50.17,79.57,0.0,0.0,1531,38351.0,1266250,0.002738,0.001209
17031834000,834000,8340,3490,0.0,94.07,0.0,0.0,0.0,4.96,0.0,53.52,23.84,27.21,26.78,27.44,58.72,0.0,1.77,1471,19434.0,967433,0.003607,0.001521
17031833900,833900,8339,2579,13.22,46.8,0.39,0.27,0.0,10.31,50.48,57.43,21.6,38.21,21.97,16.14,50.47,0.7,4.93,1044,15459.0,677853,0.003805,0.00154
17031221000,221000,2210,2541,47.62,4.09,8.58,1.77,0.0,25.78,48.88,55.49,48.84,12.91,7.81,44.46,56.43,5.39,3.01,1178,40947.0,220053,0.011547,0.005353
17031221100,221100,2211,4374,59.33,7.18,4.39,0.0,0.0,18.5,33.47,54.78,41.08,18.31,3.97,56.98,32.67,0.35,2.12,2275,63433.0,440042,0.00994,0.00517
17031242800,242800,2428,1492,77.21,1.14,4.09,0.0,0.0,5.83,23.99,53.28,20.51,4.63,1.84,68.68,38.67,8.9,0.66,750,104123.0,439630,0.003394,0.001706
17031242900,242900,2429,1906,66.74,3.2,5.88,0.0,0.0,21.62,19.15,47.9,30.75,8.28,5.38,79.13,49.12,5.78,3.66,960,80605.0,323819,0.005886,0.002965
17031243000,243000,2430,2253,55.66,1.91,10.61,0.49,0.0,13.05,25.08,49.31,39.86,13.21,3.43,79.67,45.06,3.66,2.18,1166,69482.0,324547,0.006942,0.003593
17031243100,243100,2431,2142,59.24,2.1,6.02,0.0,0.0,27.22,45.28,49.77,39.26,13.99,4.28,72.44,43.95,1.45,3.73,1042,92120.0,324004,0.006611,0.003216
17031243200,243200,2432,2364,60.96,7.66,11.34,0.0,0.0,13.62,20.64,48.27,38.41,13.34,3.35,79.42,28.99,1.27,3.94,1175,82808.0,323850,0.0073,0.003628
17031243300,243300,2433,2214,74.53,3.93,4.65,0.0,0.0,10.84,18.11,42.1,53.16,36.32,3.14,76.2,29.87,8.49,4.84,1415,104810.0,327093,0.006769,0.004326
17031243400,243400,2434,3003,73.59,5.03,5.16,0.0,0.0,13.85,19.55,38.06,39.46,28.77,6.77,79.29,35.71,3.89,8.63,1618,71756.0,328390,0.009145,0.004927
17031071400,071400,714,4540,82.44,5.11,5.29,0.0,0.0,4.58,6.83,56.12,39.07,37.55,2.26,87.56,26.82,2.71,3.16,3194,118874.0,640573,0.007087,0.004986
17031110400,110400,1104,4462,68.42,1.23,10.0,0.67,0.0,12.26,20.08,50.09,19.92,11.08,2.39,52.45,51.98,0.28,0.73,2190,52361.0,933971,0.004777,0.002345
17031150600,150600,1506,3999,49.96,1.23,5.58,0.3,0.0,20.18,48.21,55.14,13.63,7.21,5.4,44.37,61.05,0.0,2.64,1578,40057.0,656191,0.006094,0.002405
17031150700,150700,1507,4239,56.85,1.34,2.31,0.4,0.0,26.21,45.74,54.68,15.1,4.92,3.35,51.83,58.77,0.0,1.27,1585,41212.0,662396,0.006399,0.002393
17031150800,150800,1508,4357,44.11,3.08,2.78,4.48,0.0,28.48,49.67,48.54,23.2,8.02,6.16,36.29,59.14,0.0,1.65,1826,40785.0,661051,0.006591,0.002762
17031151100,151100,1511,5053,50.11,0.89,3.38,3.58,0.0,12.88,54.46,56.34,21.77,10.49,2.74,36.83,60.39,0.0,1.65,1951,37257.0,660846,0.007646,0.002952
17031151200,151200,1512,3935,62.16,0.33,4.73,6.51,0.0,11.69,43.05,45.74,18.98,10.74,1.82,32.19,59.12,0.0,0.45,1383,31589.0,655584,0.006002,0.00211
17031241500,241500,2415,2690,72.04,1.08,7.03,0.0,0.56,13.72,11.93,45.95,61.26,19.08,2.7,89.2,30.74,1.94,0.71,1530,112657.0,302473,0.008893,0.005058
17031241100,241100,2411,3455,63.62,7.15,4.52,0.17,0.0,11.32,32.45,47.55,44.08,26.38,4.23,60.9,33.11,4.94,5.96,1837,56330.0,330813,0.010444,0.005553
17031241600,241600,2416,3508,67.9,0.0,11.15,0.0,0.0,13.6,18.93,50.91,64.25,26.83,3.43,80.33,31.65,0.61,7.0,1823,72976.0,293931,0.011935,0.006202
17031241300,241300,2413,1909,77.06,5.55,8.17,0.0,0.0,9.22,16.34,44.26,37.56,17.7,1.72,83.26,34.76,3.33,2.86,833,104798.0,164085,0.011634,0.005077
17031241400,241400,2414,5897,75.94,4.7,6.75,0.0,0.0,10.33,5.58,50.14,60.18,23.31,3.1,88.96,34.8,0.0,2.76,2615,107131.0,518625,0.01137,0.005042
17031243500,243500,2435,4550,71.43,5.08,5.8,0.0,0.0,15.71,14.48,49.23,53.45,20.82,2.46,85.92,23.15,3.7,19.99,2702,112629.0,657987,0.006915,0.004106
17031250200,250200,2502,2623,10.56,49.64,0.0,0.42,0.0,9.07,48.95,52.69,17.96,21.81,11.3,27.22,47.52,1.52,5.06,880,20551.0,499204,0.005254,0.001763
17031250300,250300,2503,4882,11.9,47.87,1.0,0.0,0.0,4.75,41.27,49.9,10.84,11.04,5.41,23.7,45.25,0.84,10.51,1790,26004.0,618881,0.007888,0.002892
17031250400,250400,2504,5572,15.02,66.28,0.0,0.0,0.0,10.37,24.75,51.04,21.18,28.35,13.4,23.67,66.56,0.0,1.8,2267,36382.0,1308325,0.004259,0.001733
17031250500,250500,2505,7519,43.08,23.79,1.26,1.0,0.0,14.1,39.43,56.47,13.78,7.56,4.78,59.09,55.57,0.67,0.0,3082,48832.0,2061581,0.003647,0.001495
17031071500,071500,715,5974,87.93,1.69,6.18,0.0,0.0,0.0,7.23,56.31,52.16,39.18,4.2,89.93,25.98,3.02,6.0,4322,107036.0,895866,0.006668,0.004824
17031071800,071800,718,2773,77.28,8.44,7.97,0.0,0.0,4.36,6.82,56.36,26.14,18.26,3.47,89.84,39.94,4.74,5.53,1135,129837.0,323370,0.008575,0.00351
17031080100,080100,801,6181,87.24,0.42,6.97,0.0,0.0,4.48,2.9,50.38,31.37,39.92,5.88,89.79,22.43,4.51,13.37,4953,139499.0,265446,0.023285,0.018659
17031080300,080300,803,6063,69.32,0.74,12.88,7.01,0.0,7.26,17.53,49.55,53.06,32.0,3.0,91.82,23.47,5.72,9.56,3544,103364.0,361504,0.016772,0.009803
17031080400,080400,804,5986,25.23,63.18,6.45,0.0,0.0,5.15,0.9,63.26,31.84,42.37,8.7,60.95,13.76,0.95,10.24,2304,73925.0,327241,0.018292,0.007041
17031160100,160100,1601,2652,60.78,0.0,17.35,0.3,0.0,17.99,24.66,53.39,17.76,8.91,2.47,59.97,42.15,0.0,0.0,1086,49444.0,593631,0.004467,0.001829
17031160200,160200,1602,3458,69.9,6.13,2.54,0.0,0.0,16.51,19.98,50.14,18.07,11.66,3.13,65.9,44.92,0.0,2.46,1358,63566.0,956887,0.003614,0.001419
17031160300,160300,1603,3545,55.18,4.99,19.38,0.0,0.0,13.99,14.5,48.29,28.04,16.63,11.44,64.73,34.22,0.89,0.84,2038,48823.0,426178,0.008318,0.004782
17031160400,160400,1604,5200,49.19,6.9,8.75,0.65,0.0,15.23,40.88,55.87,20.73,20.39,6.27,50.09,59.49,0.9,1.5,2238,40047.0,657332,0.007911,0.003405
17031160700,160700,1607,6368,39.75,4.79,8.48,0.0,0.0,16.57,52.58,46.36,21.64,12.84,4.08,39.73,56.03,2.35,1.9,2643,47330.0,773893,0.008229,0.003415
17031221300,221300,2213,2912,53.78,5.98,7.62,0.69,0.0,22.32,37.16,41.31,44.88,31.3,3.8,66.19,36.08,2.48,1.24,1663,65475.0,330104,0.008821,0.005038
17031221500,221500,2215,2877,61.9,12.48,0.83,0.0,0.0,19.46,33.23,46.12,33.72,37.31,1.02,55.78,35.2,1.23,3.88,1683,63477.0,304903,0.009436,0.00552
17031221400,221400,2214,3005,58.7,3.43,11.41,0.83,0.0,18.14,26.09,54.68,43.76,28.52,4.12,69.22,27.69,2.24,1.96,1682,81880.0,355032,0.008464,0.004738
17031250600,250600,2506,4298,0.67,80.18,0.0,1.95,0.0,10.52,21.27,46.65,17.29,13.71,6.55,31.1,76.72,0.0,0.37,1444,33223.0,647765,0.006635,0.002229
17031250700,250700,2507,6226,12.59,74.25,0.0,0.0,0.0,5.61,23.1,50.55,25.63,31.22,16.89,18.82,64.65,0.0,3.2,2476,20872.0,662318,0.0094,0.003738
17031250800,250800,2508,2710,8.04,69.26,0.55,0.0,0.0,1.14,28.63,57.16,25.13,23.92,6.45,17.43,46.31,0.0,6.06,883,21472.0,574711,0.004715,0.001536
17031251000,251000,2510,1317,0.0,65.68,0.0,15.34,0.0,0.0,34.32,50.87,21.03,20.53,16.21,12.41,57.52,0.0,6.19,450,16888.0,466955,0.00282,0.000964
17031251100,251100,2511,4492,3.96,75.76,0.04,1.34,0.0,10.28,21.93,59.31,13.54,31.46,13.47,20.57,56.49,0.0,2.67,1814,21310.0,496455,0.009048,0.003654
17031051400,051400,514,2673,66.48,7.74,11.04,0.07,0.79,5.72,16.57,51.44,33.11,15.44,2.95,77.35,40.23,0.44,1.9,1152,81349.0,346283,0.007719,0.003327
17031060100,060100,601,3147,80.97,1.21,8.8,0.0,0.0,6.36,8.45,52.56,24.69,20.89,0.88,91.46,39.96,1.39,2.52,1379,109782.0,325545,0.009667,0.004236
17031060300,060300,603,2880,78.75,1.74,7.36,0.0,0.0,10.9,13.06,48.3,32.74,28.35,2.81,79.55,24.76,4.17,1.87,1273,92744.0,319839,0.009005,0.00398
17031060800,060800,608,5204,64.93,7.94,13.72,0.48,0.0,10.59,11.07,44.25,40.18,37.22,3.01,78.0,31.31,0.0,2.58,3980,72655.0,181490,0.028674,0.02193
17031160800,160800,1608,5302,50.15,0.36,5.11,0.57,0.0,23.71,60.71,47.38,23.92,6.82,9.79,40.36,54.68,1.41,7.31,2066,34954.0,657623,0.008062,0.003142
17031160900,160900,1609,2434,64.42,3.25,14.05,0.0,0.0,10.89,19.84,47.17,20.62,9.26,6.89,73.16,38.68,1.25,1.76,1128,61135.0,657733,0.003701,0.001715
17031161000,161000,1610,1944,74.49,0.1,9.57,0.77,0.0,5.56,20.22,47.79,19.6,8.99,6.11,68.05,42.83,1.33,0.08,879,76257.0,426503,0.004558,0.002061
17031161100,161100,1611,2007,68.56,7.62,4.04,0.0,0.0,17.29,19.43,50.92,18.29,6.27,4.74,67.73,44.41,0.43,1.37,788,78287.0,576830,0.003479,0.001366
17031161200,161200,1612,2738,42.84,5.73,6.36,0.29,0.0,21.4,54.82,44.85,14.54,17.17,4.94,42.54,47.85,1.32,3.04,1152,42776.0,517850,0.005287,0.002225
17031161300,161300,1613,3767,49.96,0.82,4.51,1.35,0.0,21.02,56.36,49.96,22.33,24.03,7.36,46.2,43.63,1.74,1.59,1673,34732.0,497602,0.00757,0.003362
17031170100,170100,1701,1959,78.31,5.0,8.01,0.61,0.31,4.08,10.72,51.15,19.5,15.21,1.88,35.91,77.72,0.0,0.0,1114,39318.0,1014644,0.001931,0.001098
17031221600,221600,2216,3192,74.69,1.44,7.61,1.41,0.0,11.34,23.06,48.46,40.07,18.93,3.39,82.07,30.92,1.44,4.13,1561,83019.0,327758,0.009739,0.004763
17031242100,242100,2421,3825,69.33,0.44,6.27,0.0,0.0,18.9,17.8,54.67,39.32,19.52,3.01,85.54,28.74,5.48,2.26,2212,109451.0,327980,0.011662,0.006744
17031242000,242000,2420,4540,59.89,18.66,9.25,0.0,0.0,3.79,10.13,55.68,45.57,33.3,4.85,76.3,27.07,2.05,2.38,2535,88004.0,326757,0.013894,0.007758
17031251200,251200,2512,4252,6.35,66.23,0.0,0.0,0.0,9.78,34.52,51.22,27.28,19.21,11.88,21.15,47.02,0.0,0.0,1330,33193.0,662289,0.00642,0.002008
17031251300,251300,2513,4638,3.64,84.22,0.0,0.0,0.0,10.69,9.21,52.93,20.25,18.55,11.45,22.61,52.34,0.0,1.11,1732,24963.0,653465,0.007098,0.00265
17031051300,051300,513,3028,85.4,3.53,0.86,0.0,0.0,6.04,15.52,44.52,16.71,7.51,7.36,89.05,41.64,0.64,0.57,1125,99083.0,322113,0.0094,0.003493
17031600700,600700,6007,3091,28.02,1.55,52.9,0.0,0.0,8.15,15.95,35.2,34.42,37.12,5.56,42.51,34.92,2.44,5.22,1324,28461.0,447251,0.006911,0.00296
17031600900,600900,6009,3812,29.12,6.95,39.61,0.47,0.0,18.18,26.44,43.47,28.62,20.88,8.33,36.9,49.25,1.22,2.54,1594,31563.0,382321,0.009971,0.004169
17031821200,821200,8212,5241,31.27,47.49,0.0,0.0,0.0,1.35,28.72,61.86,31.67,18.93,18.1,28.48,63.53,0.0,1.81,2641,27914.0,2943051,0.001781,0.000897
17031672000,672000,6720,3060,1.63,77.97,0.0,0.0,0.0,13.66,19.64,45.75,22.58,11.68,13.85,12.05,74.7,0.0,0.0,1342,22227.0,995092,0.003075,0.001349
17031710900,710900,7109,2108,1.14,96.2,0.76,0.62,0.0,1.28,9.54,59.63,19.59,38.43,15.22,31.57,58.09,0.0,9.13,887,25435.0,990948,0.002127,0.000895
17031711000,711000,7110,3453,2.26,90.88,0.93,0.0,0.0,5.94,5.94,56.01,13.58,25.04,15.28,21.26,72.7,0.0,0.0,1458,25497.0,654358,0.005277,0.002228
17031711100,711100,7111,2618,0.0,99.62,0.0,0.38,0.0,0.0,0.0,54.97,23.91,12.92,21.84,35.31,53.52,0.0,0.0,1067,29859.0,653926,0.004004,0.001632
17031711200,711200,7112,4804,0.48,85.85,0.0,0.0,0.0,4.18,10.47,57.26,17.94,19.24,14.15,33.12,56.69,0.0,5.91,1920,26136.0,1102231,0.004358,0.001742
17031711500,711500,7115,2472,0.61,94.86,3.6,0.93,0.0,0.0,1.78,50.61,15.21,10.27,8.67,22.38,65.82,0.0,0.0,947,24675.0,649295,0.003807,0.001459
17031711300,711300,7113,1610,1.3,93.42,5.28,0.0,0.0,0.0,0.0,51.24,11.55,22.38,15.28,22.29,78.15,0.0,1.01,711,32381.0,350019,0.0046,0.002031
17031711400,711400,7114,2703,0.55,91.49,0.0,1.7,0.0,3.4,6.88,54.42,22.05,19.36,14.63,34.66,68.98,0.0,0.12,965,23694.0,745157,0.003627,0.001295
17031270500,270500,2705,1411,1.28,98.72,0.0,0.0,0.0,0.0,0.0,56.06,17.72,42.53,17.79,20.05,67.84,0.0,0.0,708,15540.0,561347,0.002514,0.001261
17031271200,271200,2712,1351,8.73,86.01,2.74,0.0,0.0,2.29,2.52,47.37,29.02,42.38,25.36,38.37,49.26,0.0,0.0,472,18366.0,329808,0.004096,0.001431
17031271300,271300,2713,880,2.05,85.34,0.91,0.0,0.0,7.73,5.0,62.84,28.41,20.72,14.56,30.85,62.45,0.0,2.95,400,25141.0,327413,0.002688,0.001222
17031271400,271400,2714,1499,14.61,77.18,1.6,0.0,0.0,0.6,7.47,56.7,21.21,45.28,28.96,35.07,43.28,0.0,7.74,595,23057.0,328376,0.004565,0.001812
17031350100,350100,3501,2566,5.73,23.62,64.58,0.0,0.0,3.39,0.0,45.67,65.43,54.72,4.74,82.07,34.92,0.0,8.37,1663,51587.0,567876,0.004519,0.002928
17031350400,350400,3504,1615,0.0,88.48,0.0,0.0,0.0,8.73,3.84,57.28,20.56,66.1,21.89,24.01,29.51,0.0,0.0,754,14237.0,201454,0.008017,0.003743
17031351000,351000,3510,3867,4.42,73.86,12.0,0.0,0.0,8.35,4.37,58.26,40.68,42.15,8.34,65.73,48.93,1.02,10.47,2559,55057.0,821383,0.004708,0.003115
17031351400,351400,3514,1642,6.82,64.19,0.0,7.55,0.0,14.98,12.36,53.47,38.06,55.35,16.12,26.72,37.75,1.81,3.45,921,25909.0,323957,0.005069,0.002843
17031360200,360200,3602,1868,0.96,95.45,0.48,0.0,0.0,3.1,0.0,61.88,19.0,36.22,27.35,36.47,37.28,0.0,0.0,847,18150.0,232044,0.00805,0.00365
17031430400,430400,4304,2974,3.36,90.48,0.0,0.4,0.0,4.34,2.59,57.57,21.32,35.7,11.47,22.77,55.79,0.0,1.16,1696,25512.0,547730,0.00543,0.003096
17031430600,430600,4306,1972,2.38,90.42,0.46,0.0,0.0,4.97,3.45,57.66,20.44,45.35,11.66,44.6,50.18,0.0,1.08,894,35883.0,333359,0.005916,0.002682
17031430800,430800,4308,1897,0.0,90.09,0.0,1.42,0.0,8.49,0.0,49.76,21.67,18.8,19.96,47.2,60.28,0.0,6.77,873,34146.0,328071,0.005782,0.002661
17031430500,430500,4305,4000,0.7,97.6,0.0,0.0,0.0,1.7,0.32,50.95,15.85,56.0,18.45,30.59,48.98,0.0,0.0,2404,27140.0,342833,0.011667,0.007012
17031430900,430900,4309,1545,0.78,96.89,0.0,0.0,2.33,0.0,0.0,59.68,13.46,29.51,9.67,29.08,70.68,0.0,0.0,982,29704.0,336518,0.004591,0.002918
17031610300,610300,6103,5417,23.32,9.95,2.92,2.86,0.0,17.19,85.58,53.18,22.54,25.06,17.17,23.78,46.41,0.0,3.57,2327,21961.0,2383657,0.002273,0.000976
17031681000,681000,6810,2561,0.59,82.39,1.68,0.0,0.0,11.64,11.13,50.1,17.77,45.13,24.82,27.6,39.02,0.0,5.69,1481,15478.0,652467,0.003925,0.00227
17031681100,681100,6811,2105,0.14,92.02,0.0,0.0,0.0,0.05,7.84,44.94,14.35,23.46,9.98,22.33,28.61,0.0,0.0,1313,20390.0,652438,0.003226,0.002012
17031680500,680500,6805,1412,16.36,66.71,0.0,0.0,0.0,0.0,27.12,49.01,28.75,39.29,13.68,10.87,44.37,0.0,2.69,638,24142.0,326856,0.00432,0.001952
17031803400,803400,8034,7189,78.63,6.61,2.0,0.0,0.0,11.39,9.64,47.56,9.95,0.75,1.49,72.02,65.39,0.0,0.5,2293,62194.0,3077022,0.002336,0.000745
17031803500,803500,8035,5267,89.61,0.36,3.68,0.0,0.0,4.31,5.41,51.64,10.16,7.97,3.62,82.28,66.7,0.0,3.74,2231,68490.0,2951704,0.001784,0.000756
17031803604,803604,8036.04,4407,68.01,2.75,12.19,1.82,0.0,4.2,15.77,57.95,18.08,4.1,5.62,55.17,69.26,0.0,2.18,1816,47579.0,2518649,0.00175,0.000721
17031680900,680900,6809,3307,2.27,92.05,0.97,0.0,0.0,4.72,1.06,51.16,21.08,57.34,33.02,11.99,53.74,1.59,1.81,2119,19255.0,1032879,0.003202,0.002052
17031803607,803607,8036.07,4236,88.01,1.02,3.07,0.07,0.0,6.42,6.3,51.27,15.63,0.49,2.63,59.28,69.96,5.44,0.22,1682,54056.0,2531011,0.001674,0.000665
17031809500,809500,8095,4173,68.7,6.59,16.61,0.0,0.0,5.61,6.35,47.26,37.79,20.72,3.7,87.67,38.08,13.9,8.18,2334,62587.0,706466,0.005907,0.003304
17031809600,809600,8096,2987,41.38,29.86,6.09,0.67,0.0,16.24,14.33,48.84,10.71,4.19,9.08,57.14,55.51,5.48,7.25,1391,61396.0,1300138,0.002297,0.00107
17031809700,809700,8097,3768,53.03,27.04,7.59,0.66,0.0,6.0,16.67,51.96,12.77,7.01,3.72,61.1,47.89,3.43,3.93,1389,55308.0,1323074,0.002848,0.00105
17031809800,809800,8098,2616,67.51,12.96,7.3,0.0,0.0,11.01,5.81,47.67,18.85,33.3,6.51,59.54,36.66,4.22,6.81,1154,64184.0,597774,0.004376,0.00193
17031809900,809900,8099,2734,76.15,3.37,11.41,0.0,0.0,8.74,6.47,52.63,22.13,16.79,6.18,85.48,31.13,4.95,3.78,1398,93874.0,765552,0.003571,0.001826
17031810000,810000,8100,5196,81.33,2.85,5.97,0.37,0.0,8.04,5.99,59.18,20.79,16.69,4.06,84.69,43.12,3.66,2.59,3163,86269.0,1110117,0.004681,0.002849
17031825501,825501,8255.01,5041,6.35,90.48,1.33,0.22,0.0,0.0,2.56,50.23,17.54,19.41,8.12,32.15,72.62,0.0,4.39,1900,40706.0,6026987,0.000836,0.000315
17031720100,720100,7201,3329,50.44,26.1,2.22,0.0,0.0,19.16,15.5,53.65,18.32,1.71,17.06,69.1,61.25,0.0,0.08,1136,72264.0,1965312,0.001694,0.000578
17031824400,824400,8244,1974,53.65,25.28,0.81,0.0,0.0,12.21,23.76,55.32,15.86,12.57,4.9,32.88,85.13,0.0,0.15,852,28608.0,3129945,0.000631,0.000272
17031720200,720200,7202,4161,44.68,48.23,0.43,0.19,0.0,3.58,5.89,54.55,9.04,6.79,7.56,58.36,47.63,0.0,1.97,1690,64781.0,1672473,0.002488,0.00101
17031720300,720300,7203,3434,64.56,27.96,0.03,0.0,0.0,7.45,2.65,50.87,15.49,5.91,7.64,72.85,46.43,1.1,4.06,1524,76485.0,1264753,0.002715,0.001205
17031720400,720400,7204,1835,82.72,6.49,0.82,0.0,0.0,6.43,10.74,55.26,17.44,6.07,3.32,69.82,80.71,0.0,0.81,733,63084.0,663284,0.002767,0.001105
17031720500,720500,7205,1888,90.57,1.11,0.74,0.0,0.0,7.36,8.95,51.8,14.35,0.41,3.05,65.82,79.02,0.31,0.0,818,58228.0,1042167,0.001812,0.000785
